order_id,customer_id,product_id,quantity,order_date,status,total_amount,name,email,city,state,signup_date,product_name,category,price,stock,order_year,order_month
2023,695,4,2,2026-04-02,refunded,97.88,Nicole Harvey,taylorvictor@example.org,South James,Arizona,2024-02-29,Profit-focused secondary budgetary management,Sports,48.94,216,2026,4
2024,620,87,3,2026-02-19,pending,1256.97,Anthony Curtis,westashley@example.org,Morganbury,West Virginia,2026-06-01,Public-key zero tolerance application,Sports,418.99,496,2026,2
2025,311,80,5,2025-08-21,completed,179.65,Jamie Montoya,stevenslaurie@example.com,Port Vernonmouth,Delaware,2026-05-23,Future-proofed neutral focus group,Electronics,35.93,372,2025,8
2026,779,10,5,2026-02-19,refunded,1904.1999999999998,Michael Harris,cmalone@example.org,Martinberg,Kansas,2023-08-14,Networked asynchronous toolset,Electronics,380.84,81,2026,2
2027,812,60,2,2026-02-28,cancelled,768.62,Laura Thomas,alexis72@example.com,Danielchester,Kentucky,2025-01-04,Integrated demand-driven definition,Sports,384.31,65,2026,2
2028,678,64,4,2026-01-01,cancelled,1516.36,Adam Murphy,hmyers@example.org,Mendozaland,Missouri,2026-04-25,Multi-channeled modular knowledgebase,Sports,379.09,353,2026,1
2029,556,44,5,2025-08-26,completed,2428.5,Jamie Patterson,robert03@example.org,Lake Larry,Colorado,2026-03-07,Team-oriented clear-thinking circuit,Books,485.7,440,2025,8
2030,976,98,1,2025-11-29,refunded,294.57,James Jones,lsantiago@example.org,New Gregory,Kansas,2024-07-22,Versatile logistical ability,Electronics,294.57,257,2025,11
2031,902,16,4,2025-12-20,refunded,1083.56,Andrew Howard,rickyriley@example.org,Pennyside,Massachusetts,2026-04-23,Centralized explicit workforce,Home & Kitchen,270.89,498,2025,12
2032,323,49,4,2025-07-25,refunded,1944.4,Sharon Newton,yyoung@example.net,Heatherton,Missouri,2024-08-11,Advanced empowering hierarchy,Books,486.1,390,2025,7
2033,37,5,2,2026-03-04,cancelled,41.42,Anna Crane,emilywalker@example.org,North Brandon,New Mexico,2025-04-13,Robust full-range complexity,Electronics,20.71,111,2026,3
2034,906,91,2,2025-09-27,refunded,174.64,Sandra Becker,maynancy@example.org,West Catherinestad,Michigan,2026-05-17,Exclusive bandwidth-monitored moratorium,Electronics,87.32,1,2025,9
2035,442,18,3,2025-09-11,refunded,1330.1999999999998,Olivia Bridges,carterdennis@example.net,Markchester,North Dakota,2024-01-29,Balanced high-level initiative,Sports,443.4,185,2025,9
2036,500,98,1,2026-01-17,refunded,294.57,Patricia Schwartz,douglasnelson@example.com,Allenburgh,South Carolina,2025-07-11,Versatile logistical ability,Electronics,294.57,257,2026,1
2037,676,71,5,2026-01-30,refunded,595.45,John Murphy,tfowler@example.org,North Emily,Idaho,2023-07-19,Cloned encompassing neural-net,Electronics,119.09,463,2026,1
2038,488,72,2,2025-10-14,completed,861.3,Jeremy Green,jonesashley@example.com,Smithfort,Georgia,2025-05-29,Public-key user-facing monitoring,Electronics,430.65,36,2025,10
2039,401,34,4,2026-05-03,refunded,1772.08,Andres May,hbarrett@example.net,Brandonbury,Rhode Island,2025-08-08,Re-contextualized even-keeled policy,Home & Kitchen,443.02,329,2026,5
2040,632,87,3,2026-04-05,cancelled,1256.97,Jeffrey Perry,patrick11@example.org,West Douglas,Kentucky,2025-10-03,Public-key zero tolerance application,Sports,418.99,496,2026,4
2041,329,8,1,2025-10-28,completed,213.23,Veronica Smith,sean99@example.org,Lake Nicolefurt,Delaware,2024-08-09,Automated systemic service-desk,Sports,213.23,229,2025,10
2042,132,47,3,2025-11-03,completed,183.3,Kelly Owen,mmiller@example.org,Manuelland,Massachusetts,2025-06-07,Assimilated didactic paradigm,Books,61.1,222,2025,11
2043,784,81,3,2026-03-02,refunded,1204.44,Angela Smith,kimberlythomas@example.org,Griffinfort,California,2023-10-16,Cross-group value-added core,Books,401.48,55,2026,3
2044,100,55,3,2026-05-20,cancelled,742.08,Matthew Walker,bellangela@example.org,Audreychester,Oklahoma,2026-05-17,Multi-layered homogeneous matrix,Books,247.36,57,2026,5
2045,422,45,1,2025-11-28,pending,342.05,Christopher Reed,michael43@example.net,Lisaview,Missouri,2026-02-13,Robust explicit info-mediaries,Electronics,342.05,58,2025,11
2046,254,31,3,2025-10-15,completed,612.51,Nathaniel Crawford,lvega@example.com,East Joshua,New Hampshire,2026-02-06,Fundamental global frame,Books,204.17,33,2025,10
2047,933,89,1,2025-09-14,cancelled,88.15,James Deleon,rhonda81@example.net,New Jasonside,Illinois,2026-05-28,Exclusive mission-critical budgetary management,Clothing,88.15,248,2025,9
2048,118,44,2,2025-07-09,completed,971.4,Mr. Chad Jones,romeroamber@example.net,Lake Matthewberg,Rhode Island,2024-07-30,Team-oriented clear-thinking circuit,Books,485.7,440,2025,7
2049,552,42,1,2025-07-28,refunded,37.37,Kimberly Cisneros,ewingnicole@example.org,Colefurt,New Hampshire,2024-10-29,Organic systematic frame,Sports,37.37,195,2025,7
2050,674,55,5,2025-10-28,refunded,1236.8000000000002,Gina Barnes,sfarmer@example.net,Marktown,Oregon,2025-10-21,Multi-layered homogeneous matrix,Books,247.36,57,2025,10
2051,274,3,4,2025-12-31,completed,1361.12,Blake Orr,shawrachel@example.net,North Stacy,New Hampshire,2023-12-20,Front-line context-sensitive Local Area Network,Electronics,340.28,456,2025,12
2052,325,49,5,2025-11-03,refunded,2430.5,Christina Hardy,kellythompson@example.net,East Sydneyhaven,Delaware,2024-07-31,Advanced empowering hierarchy,Books,486.1,390,2025,11
2053,331,74,1,2025-07-07,refunded,111.82,Carol Huber,simsjason@example.net,Port Gina,Connecticut,2024-01-25,Re-contextualized multi-state encryption,Home & Kitchen,111.82,67,2025,7
2054,103,89,2,2026-04-06,cancelled,176.3,Jacob Griffith,wareeric@example.net,Lake Christophermouth,Texas,2024-09-20,Exclusive mission-critical budgetary management,Clothing,88.15,248,2026,4
2055,509,65,3,2025-09-14,pending,1074.57,Diana Blair,johnhamilton@example.org,New Rachel,Nebraska,2026-05-23,Re-contextualized scalable access,Clothing,358.19,204,2025,9
2056,630,39,3,2025-12-11,refunded,773.0999999999999,Luke Ray,bernardaimee@example.com,North Dominiqueside,Idaho,2026-05-03,Implemented fault-tolerant structure,Clothing,257.7,46,2025,12
2057,207,64,1,2026-05-21,pending,379.09,Jennifer Goodwin,grodriguez@example.com,New Julie,Oklahoma,2025-03-11,Multi-channeled modular knowledgebase,Sports,379.09,353,2026,5
2058,295,34,1,2025-12-31,cancelled,443.02,Janet Johnson,jessicadodson@example.com,North Erica,South Dakota,2025-08-26,Re-contextualized even-keeled policy,Home & Kitchen,443.02,329,2025,12
2059,588,52,2,2026-04-09,completed,208.5,Brandon Oneill,marybrady@example.com,New Whitney,Alabama,2025-01-10,Secured composite hardware,Sports,104.25,191,2026,4
2060,735,75,1,2025-12-17,cancelled,290.64,Calvin Nguyen,richardhaynes@example.com,Brownshire,Ohio,2025-08-04,Fully-configurable eco-centric website,Sports,290.64,124,2025,12
2061,280,9,5,2025-11-13,refunded,717.0999999999999,Michael Garcia PhD,kevinmanning@example.com,Jessicaland,Illinois,2024-10-10,Open-source multi-state leverage,Sports,143.42,445,2025,11
2062,438,27,3,2025-09-18,completed,1098.54,Alexandria Jimenez,astephens@example.net,Youngshire,Texas,2024-11-16,Fundamental bandwidth-monitored groupware,Sports,366.18,83,2025,9
2063,668,39,5,2026-06-07,cancelled,1288.5,Andrew Hunt,ronald76@example.com,Lindamouth,Louisiana,2024-08-06,Implemented fault-tolerant structure,Clothing,257.7,46,2026,6
2064,444,85,5,2026-01-28,cancelled,1124.5,Heather Anderson DDS,lvasquez@example.net,Lake Kelly,Illinois,2023-06-15,Reduced well-modulated paradigm,Electronics,224.9,441,2026,1
2065,205,54,4,2025-12-09,cancelled,1838.92,Jay Bennett,eewing@example.net,Fergusonchester,Ohio,2023-07-24,Profit-focused foreground model,Sports,459.73,306,2025,12
2066,640,66,4,2025-07-22,pending,889.64,Jodi Sanchez,matthew79@example.com,Lake Dennistown,Rhode Island,2024-11-17,User-friendly zero tolerance toolset,Books,222.41,264,2025,7
2067,903,3,5,2025-11-20,pending,1701.3999999999999,David Buchanan,misty23@example.net,East Monica,Tennessee,2023-08-07,Front-line context-sensitive Local Area Network,Electronics,340.28,456,2025,11
2068,591,64,2,2025-10-05,refunded,758.18,Andrew Dean,unguyen@example.net,East Michelle,Tennessee,2024-04-19,Multi-channeled modular knowledgebase,Sports,379.09,353,2025,10
2069,275,82,5,2025-08-03,refunded,503.2,Dr. Rhonda Martinez,rmiller@example.com,Port Courtney,Rhode Island,2024-03-22,Upgradable asymmetric capacity,Clothing,100.64,274,2025,8
2070,958,73,1,2025-07-27,pending,123.56,Maria Gardner,johnsonanthony@example.net,Lake Jill,Florida,2023-09-12,Configurable analyzing knowledge user,Sports,123.56,342,2025,7
2071,374,60,2,2026-03-18,pending,768.62,Jason Goodwin,melissa47@example.org,New Gina,Connecticut,2025-08-12,Integrated demand-driven definition,Sports,384.31,65,2026,3
2072,155,96,3,2026-06-11,refunded,876.33,Cheryl Alexander,shernandez@example.org,Shawfort,West Virginia,2025-08-19,Vision-oriented secondary core,Electronics,292.11,277,2026,6
2073,421,41,1,2025-06-28,pending,397.28,Ethan Delacruz,lopezvincent@example.com,North Johnhaven,Maryland,2024-06-13,Integrated methodical structure,Clothing,397.28,216,2025,6
2074,867,53,3,2025-07-08,cancelled,817.3199999999999,Stephanie Rich,camposphilip@example.com,South Lindseyhaven,New Jersey,2025-12-19,Stand-alone coherent parallelism,Clothing,272.44,398,2025,7
2075,662,21,3,2025-07-22,pending,1478.07,Gina Clark,zallen@example.com,New Tiffany,South Carolina,2026-02-04,Decentralized bi-directional circuit,Books,492.69,437,2025,7
2076,416,31,1,2025-12-25,pending,204.17,Lisa Branch MD,scottglass@example.org,Lake Nathaniel,Wisconsin,2025-08-20,Fundamental global frame,Books,204.17,33,2025,12
2077,197,4,2,2025-07-29,cancelled,97.88,Madison Singh,michael10@example.com,Wardview,Connecticut,2023-11-06,Profit-focused secondary budgetary management,Sports,48.94,216,2025,7
2078,476,63,5,2025-07-18,refunded,2411.95,Omar Johnson,gmiller@example.org,Johnathanview,Louisiana,2026-01-09,Decentralized solution-oriented customer loyalty,Home & Kitchen,482.39,475,2025,7
2079,433,83,1,2026-03-11,pending,75.24,Christopher Phillips,vaughnrebecca@example.com,Davishaven,Delaware,2023-12-28,Programmable exuding approach,Home & Kitchen,75.24,93,2026,3
2080,164,35,2,2025-11-14,completed,153.14,Keith Rodriguez,justin88@example.com,Port William,Louisiana,2024-01-11,Automated well-modulated challenge,Home & Kitchen,76.57,71,2025,11
2081,265,36,5,2025-06-27,pending,1870.05,Cynthia Haas,daisymccarty@example.net,Seanview,Indiana,2024-03-13,Digitized multi-state forecast,Clothing,374.01,275,2025,6
2082,660,6,4,2026-02-09,completed,1022.56,Justin Thomas,llee@example.com,North Jamesport,Idaho,2024-02-08,Fully-configurable maximized success,Clothing,255.64,13,2026,2
2083,57,11,3,2025-07-04,cancelled,522.21,Cheryl Rodgers,jenny89@example.com,Port Jamesbury,Mississippi,2023-12-27,Operative empowering structure,Home & Kitchen,174.07,79,2025,7
2084,888,9,4,2025-07-23,cancelled,573.68,Stacy Mendoza,josephwilliams@example.org,Romerostad,Nevada,2024-11-18,Open-source multi-state leverage,Sports,143.42,445,2025,7
2085,688,85,1,2026-06-05,refunded,224.9,Ashley Vaughn,awilliams@example.org,Wangbury,Mississippi,2026-03-05,Reduced well-modulated paradigm,Electronics,224.9,441,2026,6
2086,966,93,2,2026-03-03,pending,293.8,Mark Decker,herringbrenda@example.org,Lake Ryan,Tennessee,2025-11-18,Pre-emptive exuding open system,Home & Kitchen,146.9,356,2026,3
2087,115,74,5,2025-09-25,completed,559.0999999999999,Kyle Mccormick,cameron18@example.net,Mitchellberg,Michigan,2023-09-11,Re-contextualized multi-state encryption,Home & Kitchen,111.82,67,2025,9
2088,535,86,5,2025-09-09,cancelled,271.8,Brandy Martin,michael50@example.com,Alyssaland,North Carolina,2024-01-12,Polarized maximized attitude,Sports,54.36,333,2025,9
2089,509,12,2,2025-09-01,completed,957.7,Diana Blair,johnhamilton@example.org,New Rachel,Nebraska,2026-05-23,Public-key bottom-line structure,Clothing,478.85,172,2025,9
2090,792,41,3,2026-01-19,refunded,1191.84,Kathy Smith,dfrazier@example.net,Samanthahaven,Maryland,2025-07-30,Integrated methodical structure,Clothing,397.28,216,2026,1
2091,826,96,2,2026-03-15,refunded,584.22,Susan Clark,henryandrew@example.org,Chungland,Indiana,2025-07-06,Vision-oriented secondary core,Electronics,292.11,277,2026,3
2092,224,19,1,2026-05-18,pending,100.98,Patricia Powell,heather57@example.com,Brandiland,Washington,2026-05-14,Universal multimedia product,Sports,100.98,35,2026,5
2093,220,36,4,2025-10-20,refunded,1496.04,Angie Grimes,rowejoel@example.net,Michellechester,Hawaii,2025-04-19,Digitized multi-state forecast,Clothing,374.01,275,2025,10
2094,261,76,1,2025-09-07,refunded,404.89,Sheena Brown,brendastark@example.org,Susanstad,Virginia,2026-04-11,User-centric contextually-based solution,Home & Kitchen,404.89,97,2025,9
2095,547,48,1,2025-06-21,cancelled,230.13,Megan Sanders,wilsonralph@example.net,Lake Saraburgh,California,2024-07-16,Innovative client-server paradigm,Clothing,230.13,488,2025,6
2096,559,55,4,2026-01-12,pending,989.44,Gina Mendez,tara37@example.net,Port Melissaborough,Maine,2024-03-30,Multi-layered homogeneous matrix,Books,247.36,57,2026,1
2097,987,36,2,2026-03-19,cancelled,748.02,Jenny Johnson,jennifer16@example.org,New Jose,Maryland,2025-04-18,Digitized multi-state forecast,Clothing,374.01,275,2026,3
2098,487,92,3,2025-08-14,cancelled,411.0,Jeremiah Vasquez,chelseywhite@example.com,East Amberchester,Indiana,2025-04-16,Reverse-engineered didactic policy,Home & Kitchen,137.0,401,2025,8
2099,22,83,5,2026-06-01,completed,376.2,Danielle Wheeler,barnesbrandy@example.net,Sarahborough,Texas,2025-08-06,Programmable exuding approach,Home & Kitchen,75.24,93,2026,6
2100,862,95,1,2025-10-31,pending,99.8,Tina Castro,reevesdouglas@example.net,South Brenda,Colorado,2024-04-27,Customizable uniform intranet,Clothing,99.8,111,2025,10
2101,260,71,4,2025-12-28,cancelled,476.36,Andrew Brown,andrewwoods@example.com,Port David,Virginia,2023-12-25,Cloned encompassing neural-net,Electronics,119.09,463,2025,12
2102,655,90,3,2025-06-19,completed,334.74,Chad Williams,larrygraham@example.net,Larryside,Wyoming,2023-11-20,Organic attitude-oriented leverage,Home & Kitchen,111.58,205,2025,6
2103,548,31,4,2025-08-10,refunded,816.68,Curtis Anthony,bmartinez@example.net,Ramirezshire,Pennsylvania,2024-04-08,Fundamental global frame,Books,204.17,33,2025,8
2104,9,51,3,2026-01-08,cancelled,1265.31,Michael Carlson,djames@example.net,Tashatown,Utah,2025-08-11,Programmable impactful matrices,Books,421.77,259,2026,1
2105,93,97,2,2026-01-23,cancelled,750.98,Ashley Delacruz,alexistyler@example.org,Alfredview,Arkansas,2023-10-30,Reverse-engineered scalable pricing structure,Electronics,375.49,29,2026,1
2106,216,21,4,2026-06-04,cancelled,1970.76,Jerry Brown,stephanie72@example.org,Maynardhaven,Tennessee,2024-12-07,Decentralized bi-directional circuit,Books,492.69,437,2026,6
2107,901,99,4,2026-04-05,completed,335.04,David Delgado,martinezashley@example.com,Melaniemouth,New Jersey,2023-07-02,Function-based web-enabled installation,Sports,83.76,491,2026,4
2108,281,11,4,2025-07-28,refunded,696.28,Jennifer Washington,lori82@example.org,Jennafurt,Florida,2025-10-16,Operative empowering structure,Home & Kitchen,174.07,79,2025,7
2109,755,53,3,2025-09-11,refunded,817.3199999999999,Jeffrey Franco,donaldburgess@example.org,Nicoleborough,Delaware,2024-01-07,Stand-alone coherent parallelism,Clothing,272.44,398,2025,9
2110,898,13,2,2025-11-08,cancelled,103.62,Nicole Peterson,yglenn@example.net,Port Danielfurt,Washington,2026-03-31,Vision-oriented real-time project,Electronics,51.81,49,2025,11
2111,519,9,3,2025-09-09,refunded,430.26,Oscar Smith,bryanwiggins@example.org,Robertmouth,Tennessee,2025-05-22,Open-source multi-state leverage,Sports,143.42,445,2025,9
2112,617,94,5,2026-01-22,cancelled,1664.75,Gregory Wilcox,isabellagriffin@example.org,Terryfurt,Wyoming,2024-01-16,Advanced optimal Internet solution,Sports,332.95,249,2026,1
2113,465,89,1,2026-05-05,completed,88.15,Mary Chavez,peter97@example.org,Lake Natalie,Maryland,2025-02-28,Exclusive mission-critical budgetary management,Clothing,88.15,248,2026,5
2114,657,83,2,2026-05-14,refunded,150.48,Curtis Kerr,petersonelizabeth@example.net,Greenemouth,Pennsylvania,2025-02-23,Programmable exuding approach,Home & Kitchen,75.24,93,2026,5
2115,811,83,2,2025-09-23,completed,150.48,Karen Nichols,tammykim@example.net,Morrowside,Rhode Island,2024-01-17,Programmable exuding approach,Home & Kitchen,75.24,93,2025,9
2116,411,26,3,2025-06-14,cancelled,920.6999999999999,Randy Adkins,walterscrystal@example.org,Alicemouth,Ohio,2025-02-22,Fully-configurable mission-critical database,Electronics,306.9,87,2025,6
2117,590,11,1,2026-02-13,pending,174.07,Ashley Morris,millermariah@example.net,Gibsonview,Rhode Island,2025-06-04,Operative empowering structure,Home & Kitchen,174.07,79,2026,2
2118,256,67,2,2025-11-19,refunded,131.54,Danielle Mcknight,mayokimberly@example.com,Stephensfort,Minnesota,2026-03-10,Progressive discrete support,Home & Kitchen,65.77,115,2025,11
2119,812,41,4,2026-04-24,refunded,1589.12,Laura Thomas,alexis72@example.com,Danielchester,Kentucky,2025-01-04,Integrated methodical structure,Clothing,397.28,216,2026,4
2120,895,95,2,2026-04-19,cancelled,199.6,Elizabeth Tran,watsonlisa@example.org,East Hollymouth,Delaware,2023-07-07,Customizable uniform intranet,Clothing,99.8,111,2026,4
2121,178,88,5,2025-11-23,cancelled,2318.1,Donna Cabrera,barbara53@example.com,Lake Adriana,Nebraska,2024-05-08,Intuitive scalable archive,Electronics,463.62,434,2025,11
2122,819,37,2,2025-09-05,completed,750.02,Rachel Foster,kimberly84@example.com,Kylechester,Utah,2024-03-04,Assimilated directional hub,Books,375.01,219,2025,9
2123,425,48,2,2026-04-19,refunded,460.26,Melinda Harris,kylethornton@example.net,South Wendy,Wyoming,2023-11-20,Innovative client-server paradigm,Clothing,230.13,488,2026,4
2124,898,49,5,2025-11-09,pending,2430.5,Nicole Peterson,yglenn@example.net,Port Danielfurt,Washington,2026-03-31,Advanced empowering hierarchy,Books,486.1,390,2025,11
2125,22,3,5,2025-11-22,pending,1701.3999999999999,Danielle Wheeler,barnesbrandy@example.net,Sarahborough,Texas,2025-08-06,Front-line context-sensitive Local Area Network,Electronics,340.28,456,2025,11
2126,929,12,4,2025-08-07,pending,1915.4,Jeremy Wright,dwilson@example.com,West Heidiberg,Wyoming,2026-02-04,Public-key bottom-line structure,Clothing,478.85,172,2025,8
2127,269,90,2,2026-05-04,completed,223.16,Brian Harris,robertspencer@example.net,Donnaport,Kansas,2023-09-27,Organic attitude-oriented leverage,Home & Kitchen,111.58,205,2026,5
2128,411,80,4,2026-04-20,cancelled,143.72,Randy Adkins,walterscrystal@example.org,Alicemouth,Ohio,2025-02-22,Future-proofed neutral focus group,Electronics,35.93,372,2026,4
